uid,pmin_median,pmax_median,pmax_99_perc,pmax_max
CHPFALLS 4 9005 CHP_TR2_UNIT UN,1.0,12.5,12.5,12.5
PLANT_D 69 7 GEN6 UN,4.0,12.5,12.5,12.5
122_BELV 34.5 Q34 CHRVASP UN,0.0,12.5,12.5,12.5
CHPFALLS 4 9002 CHP_TR1_UNIT UN,1.0,12.5,12.5,12.5
STHSID 34.5 G31 G31 UN,0.1,12.5,12.5,12.5
JOHNSON1 7 GN1Z 1 UN,1.0,12.0,12.0,12.0
MAIN_ST 115 9201 MAIN_S_2_UNIT UN,1.0,12.0,12.0,12.0
JEFFREY 7 GN2Z 2 UN,1.0,12.0,12.0,12.0
FAIRMPPT 69 8008 FAIRMOIL_UNIT UN,0.0,12.0,12.0,12.0
FONDLAC 115 Q115 FONDLA_1_UNIT UN,0.0,12.0,12.0,12.0
JOHNSON1 7 GN2Z 2 UN,1.0,12.0,12.0,12.0
BAYCNT 115 3 3 UN,12.0,12.0,12.0,12.0
MONTMUNI 69 870 MONTMU_9_UNIT UN,0.0,12.0,12.0,12.0
VELVANSP 34.5 9001 VELVAN_1_UNIT UN,0.0,12.0,12.0,12.0
JEFFREY 7 GN1Z 1 UN,1.0,12.0,12.0,12.0
N_PLT1 13.8 9026 1 UN,1.0,12.0,12.0,12.0
RICE_E 69 10 G1_EES UN,0.1,12.0,12.0,12.0
GI_SUB-H 13.8 A8G GRIS_GT1 UN,1.0,12.0,12.0,12.0
PADDYS_R 138 Q138 PRUNIT11 UN,1.0,12.0,12.0,12.0
SPETERBW 13.8 9002 STPETS_1_UNIT UN,2.0,12.0,12.0,12.0
GRNBUR1 34.5 2A GREENWIND UN,1.0,12.0,12.0,12.0
969_ECOG 34.5 A34 LENAWF2 UN,0.0,12.0,12.0,12.0
FONDLAC 6.6 Q7 FONDLA_1_UNIT UN,0.0,12.0,12.0,12.0
HABER_MC 69 8006 HABER_5_UNIT UN,0.0,12.0,12.0,12.0
LAKE_RD 30 20G 3 UN,1.0,12.0,12.0,12.0
N_PLT1 13.8 9034 2 UN,1.0,12.0,12.0,12.0
MAIN_ST 13.8 9201 MAIN_S_2_UNIT UN,-6.0,12.0,12.0,12.0
WILMART 13.8 9015 WILMAR_1_UNIT UN,6.0,12.0,12.0,12.0
SLAK 34.5 9010 CRS31_UNIT UN,0.0,12.0,12.0,12.0
SLAK 34.5 9010 CRS32_UNIT UN,0.0,12.0,12.0,12.0
MONMOUTH 138 6Z EQ_UN_6 UN,-11.7,11.7,11.7,11.7
GALESBRG 138 5Z EQ_UN_5 UN,-11.7,11.7,11.7,11.7
GALESBRG 138 9Z EQ_UN_9 UN,-11.7,11.7,11.7,11.7
HOMLEP 115 2 HMGS14 UN,0.0,11.6,11.6,11.6
OWATNNA 161 500Z EQ_UN_5009 UN,-11.6,11.6,11.6,11.6
LOONLK 115 700Z EQ_UN_7001 UN,-11.6,11.6,11.6,11.6
PRAT_T 69 800Z EQ_UN_8001 UN,-11.6,11.6,11.6,11.6
MEDFRDJ 69 482Z EQ_UN_482 UN,-11.6,11.6,11.6,11.6
WASECAT 69 900Z EQ_UN_900 UN,-11.6,11.6,11.6,11.6
COLGATE 138 2020 LITTLEDIXIE UN,4.6,11.5,11.5,11.5
ROCK_CO 34.5 9001 ROCK_C_1_UNIT UN,0.0,11.5,11.5,11.5
PANTEX_S 115 PANT PANTEXWND UN,0.0,11.5,11.5,11.5
AMS_AMRN 161 999 STORY_CITY UN,0.0,11.4,11.4,11.4
TENNESSE 138 Q138 G22 UN,1.0,11.0,11.0,11.0
08D_CRK2 138 Q138 08D5 UN,1.0,11.0,11.0,11.0
REMMEL 4 G1 G123 UN,5.0,11.0,11.0,11.0
WATERSI4 138 Q138 WSUNIT8 UN,1.0,11.0,11.0,11.0
WCHICAG 138 Q138 GENEV4-5 UN,0.0,11.0,11.0,11.0
TENNESSE 138 Q138 G16 UN,1.0,11.0,11.0,11.0
TENNESSE 138 Q138 G17 UN,1.0,11.0,11.0,11.0
TENNESSE 138 Q138 G20 UN,1.0,11.0,11.0,11.0
WATERSI4 138 Q138 WSUNIT7 UN,1.0,11.0,11.0,11.0
MAPLE_R 69 9900 REED_UNIT UN,0.0,11.0,11.0,11.0
TENNESSE 138 Q138 G18 UN,1.0,11.0,11.0,11.0
TENNESSE 138 Q138 G19 UN,1.0,11.0,11.0,11.0
08D_CRK2 138 Q138 08D4 UN,1.0,11.0,11.0,11.0
LRR 138 Q138 GTOT UN,0.0,11.0,11.0,11.0
TENNESSE 138 Q138 G26 UN,1.0,11.0,11.0,11.0
AMERICN 138 Q138 DANE_CTY_SOLAR UN,0.0,10.8,10.8,10.8
GERLEDCB 69 0 GERLED_WF_UNIT UN,1.0,10.6,10.6,10.6
HUMMEL 69 0 HUMMEL_WF_UNIT UN,1.0,10.5,10.5,10.5
PETENWE0 138 Q138 PET_PET_WPS UN,0.1,10.5,10.5,10.5
CWINF 69 GT1 KPP_WINFLDGT UN,1.0,10.3,13.0,13.0
577_S_EL 34.5 Q34 WGRF UN,0.0,10.0,10.0,10.0
ETTER 34.5 G EXELON7_WIND UN,0.0,10.0,10.0,10.0
LOVINGTO 115 G2 LCEGAS2 UN,1.0,10.0,10.0,10.0
SHERMAN 34.5 6 EXELON5_WIND UN,0.0,10.0,10.0,10.0
CHANNING 34.5 RJ2 SUZLON8_WIND UN,0.0,10.0,10.0,10.0
KILBOURN 138 Q138 KIL_KIL UN,0.0,10.0,10.0,10.0
GRANDRDG 138 Q138 GRIDG4WF UN,1.0,10.0,10.0,10.0
POTEA 69 L1 LAM1_DDR_GEN UN,0.0,10.0,10.0,10.0
LOVINGTO 115 G1 LCEGAS1 UN,1.0,10.0,10.0,10.0
TERRY_RD 345 MSR RS_ENERGY_MSR UN,-10.0,10.0,10.0,10.0
LEA_ROAD 12.5 1G SUNE_SPS3 UN,0.0,10.0,10.0,10.0
SHERMAN 34.5 4 EXELON6_WIND UN,0.0,10.0,10.0,10.0
MCAL_IND 138 CDL CDL1_DDR_GEN UN,0.0,10.0,10.0,10.0
STREATO1 138 Q138 LIVG-1 UN,1.0,10.0,10.0,10.0
ETTER 34.5 F EXELON8_WIND UN,0.0,10.0,10.0,10.0
DOLLARHI 12.5 1G SUNE_SPS1 UN,0.0,10.0,10.0,10.0
HOPI_SUB 12.5 2G SUNE_SPS5 UN,0.0,10.0,10.0,10.0
MONUMENT 12.5 1G SUNE_SPS4 UN,0.0,10.0,10.0,10.0
MOORE_CO 12.5 C EXELON9_WIND UN,0.0,10.0,10.0,10.0
212_NORT 138 Q138 LGRF UN,0.0,10.0,10.0,10.0
73_CHI_H 34.5 Q34 BEECHLF UN,0.0,10.0,10.0,10.0
DOLLARHI 12.5 S1 SUNE_SPS1 UN,0.0,10.0,10.0,10.0
N_BRNCH 69 8104 NBRNCG12_UNIT UN,0.0,10.0,10.0,10.0
BELLWOOD 34.5 Q34 HILL-1 UN,0.0,10.0,10.0,10.0
LOVINGTO 115 G4 LCEGAS4 UN,1.0,10.0,10.0,10.0
OSAGEMUN 69 5 OSAGE_1_UNIT UN,0.0,10.0,10.0,10.0
TERRY_RD 345 G3 RS_ENERGY_STRG UN,0.0,10.0,10.0,10.0
STCLOUD 34.5 9008 STCLOU_1_UNIT UN,0.0,10.0,10.0,10.0
NSP_RED 13.8 9005 REDWIN_1_UNIT UN,0.0,10.0,10.0,10.0
216_MOUN 138 A138 MAINELF UN,0.0,10.0,10.0,10.0
CHATUG1 6.6 1 1 UN,0.0,10.0,10.0,10.0
FLANDRU 69 UN1 MADISON UN,0.0,10.0,10.0,10.0
LEVEE 13.8 HS HAW_SOLAR UN,0.0,10.0,10.0,10.0
LOVINGTO 115 G3 LCEGAS3 UN,1.0,10.0,10.0,10.0
BLUER1 12.5 1 1 UN,0.0,10.0,10.0,10.0
HUTGRE 69 8033 HUTGRE_0_UNIT UN,0.0,10.0,10.0,10.0
ZION0002 138 Q138 ZPSLF UN,0.0,10.0,10.0,10.0
55_HEGEW 138 Q138 CIDGRF UN,0.0,10.0,10.0,10.0
WELLS 69 8003 WELLS_1_UNIT UN,0.0,10.0,10.0,10.0
E_RIDGE 12.5 9001 E_RIDG_1_UNIT UN,0.0,10.0,10.0,10.0
VVWNSP 34.5 9000 VALYVIEW_UNIT UN,0.0,10.0,10.0,10.0
PHILBK 69 1 G1 UN,0.1,10.0,10.0,10.0
LOVINGTO 115 G5 LCEGAS5 UN,1.0,10.0,10.0,10.0
CLCG 69 8012 CLCG_3_UNIT UN,0.0,10.0,10.0,10.0
HENDRIC2 22.8 8G RALLS_WIND UN,0.0,10.0,10.0,10.0
PRINGLE 34.5 UN1 PRGLE_WIND1 UN,0.0,10.0,10.0,10.0
PRINGLE 34.5 UN2 PRGLE_WIND2 UN,0.0,10.0,10.0,10.0
CHANNING 34.5 11 SUZLON8_WIND UN,0.0,10.0,10.0,10.0
S_JAL 12.5 1G SUNE_SPS2 UN,0.0,10.0,10.0,10.0
NSP_RED 13.8 9006 REDWIN_2_UNIT UN,0.0,10.0,10.0,10.0
MOOSELK 69 8007 MOOSEL_1_BTM UN,0.0,9.8,9.8,9.8
DUMAS_SU 33 14 EXELON10_WIND UN,0.0,9.8,9.8,9.8
DUMAS_SU 33 15 EXELON11_WIND UN,0.0,9.8,9.8,9.8
WESTPRK 69 GT2 HURON_GT2 UN,0.0,9.7,9.7,9.7
WESTPRK 69 GT3 HURON_GT3 UN,0.0,9.7,9.7,9.7
WESTPRK 69 GT1 HURON_GT1 UN,0.0,9.7,9.7,9.7
WESTPRK 69 GT4 HURON_GT4 UN,0.0,9.7,9.7,9.7
WESTPRK 69 GT5 HURON_GT5 UN,0.0,9.7,9.7,9.7
WESTPRK 69 GT6 HURON_GT6 UN,0.0,9.7,9.7,9.7
SF 110 110 G3 UN,0.0,9.6,9.6,9.6
SF 110 100 G6 UN,0.0,9.6,9.6,9.6
SF 110 111 G1 UN,0.0,9.6,9.6,9.6
SF 110 101 G8 UN,0.0,9.6,9.6,9.6
MAYHEWNS 115 7006 SARTELL UN,0.0,9.6,9.6,9.6
MAYHEWNS 34.5 9003 SARTELL UN,0.0,9.6,9.6,9.6
SF 110 100 G5 UN,0.0,9.6,9.6,9.6
SF 110 101 G7 UN,0.0,9.6,9.6,9.6
SF 110 111 G2 UN,0.0,9.6,9.6,9.6
SF 110 110 G4 UN,0.0,9.6,9.6,9.6
RUBART3 13.8 R12 RT12 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 R09 RT09 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 R08 RT08 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 RJ4 RT04 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 RJ6 RT06 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 R11 RT11 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 R10 RT10 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 RJ2 RT02 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 RJ3 RT03 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 RJ5 RT05 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 R07 RT07 UN,0.0,9.5,9.5,9.5
RUBART3 13.8 RJ1 RT01 UN,0.0,9.5,9.5,9.5
WOODSTK 34.5 365 WOODST_1_UNIT UN,0.0,9.2,9.2,9.2
MORRIS3 115 GAR3 KMEA_GARC3 UN,1.0,9.1,9.1,9.1
MORRIS3 115 GAR1 KMEA_GARC1 UN,1.0,9.1,9.1,9.1
MORRIS3 115 GAR2 KMEA_GARC2 UN,1.0,9.1,9.1,9.1
SILVR_L 161 5007 OWEF_1_UNIT UN,0.0,9.0,9.0,9.0
OSAGE 138 6 HOUSE_GEN UN,0.0,9.0,9.0,9.0
WABASHR 230 Q230 UN_D7 UN,1.0,9.0,9.0,9.0
PIONEERG 13.8 RJ11 G11_UNIT UN,0.0,9.0,9.0,9.0
PIONEERG 13.8 RJ13 G13_UNIT UN,0.0,9.0,9.0,9.0
PIONEERG 13.8 RJ12 G12_UNIT UN,0.0,9.0,9.0,9.0
SILVR_L 13.8 9016 OWEF_1_UNIT UN,0.0,9.0,9.0,9.0
OSAGE 13.8 10 HOUSE_GEN UN,0.0,9.0,9.0,9.0
ELLOTPK 115 7020 PK_SAF_1_UNIT UN,0.0,9.0,9.0,9.0
INDUSTR2 69 23G RICHARDSON1 UN,1.0,9.0,9.0,9.0
GMARAIS 115 RJ1 GMARAI_1_UNIT UN,0.0,9.0,9.0,9.0
WILMART 13.8 9017 WILMAR_2_UNIT UN,6.0,9.0,9.0,9.0
WOODSTK 69 RJ1 WOODST_1_UNIT UN,0.0,9.0,9.0,9.0
CHARAMB 34.5 9915 CHB_TR4_UNIT UN,0.0,8.8,8.8,8.8
CHARAMB 34.5 9015 CHB_TR4_UNIT UN,0.0,8.8,8.8,8.8
TRA_AMRN 69 999 TRAER UN,0.0,8.8,8.8,8.8
OMBATESV 161 RJ1 INDNHYDRO UN,1.0,8.6,8.6,8.6
KEWAN_IP 138 5 UN UN,0.0,8.4,8.4,8.4
WPIPSTNW 34.5 9001 WPIPST_1_UNIT UN,0.0,8.2,8.2,8.2
BRSTO1 138 V154 V154_DDR_GEN UN,0.0,8.0,8.0,8.0
SCWINSP 69 8002 SCWINS_1_UNIT UN,0.0,8.0,8.0,8.0
CDFL_GT 69 6 UNI_9_UNIT UN,1.0,8.0,8.0,8.0
REDWD_FL 69 8003 REDWD__1_UNIT UN,0.0,8.0,8.0,8.0
107_DIXO 34.5 Q34 ADAMWF UN,0.0,8.0,8.0,8.0
FEMRITE 138 Q138 HERMSDORF UN,0.0,8.0,8.0,8.0
MCCOOKMC 69 8003 MCCOOK2_SER UN,4.0,8.0,8.0,8.0
CLRM 69 GGGG LAURENS UN,0.0,8.0,8.0,8.0
GNDY 69 GGGG GRUNDYCENTER UN,0.0,8.0,8.0,8.0
OCOEE2 2.3 2 2 UN,0.0,8.0,8.0,8.0
STONECT 115 3 3 UN,8.0,8.0,8.0,8.0
107_DIXO 34.5 Q34 EVEWF UN,0.0,8.0,8.0,8.0
OMKINGF 69 BLE1 OMPA_KNGFISHER UN,0.0,8.0,8.0,8.0
43_WILDW 12.5 Q12 WPUL1SP UN,0.0,8.0,8.0,8.0
43_WILDW 12.5 Q12 WPUL2SP UN,0.0,8.0,8.0,8.0
CLBRTSNG 13.8 2 HEATRECG_UNIT UN,1.0,7.5,7.5,7.5
ORDWAY 115 0 ORDWAY_1_UNIT UN,1.0,7.5,7.5,7.5
PORLDALT 69 8009 PORLDALT_UNIT1 UN,0.0,7.5,7.5,7.5
KILDEER 115 0 KILDEE_1_UNIT UN,1.0,7.5,7.5,7.5
REDFELD 115 0 REDFEL_1_UNIT UN,1.0,7.5,7.5,7.5
BLAIR 230 0 BLAIR_1_UNIT UN,1.0,7.5,7.5,7.5
DEVAUL 115 0 DEVAUL_1_UNIT UN,1.0,7.5,7.5,7.5
RUSSEL3 34.5 RJ4 KMEA_RUSS2 UN,0.0,7.5,7.5,7.5
RUSSEL3 34.5 RJ5 KMEA_RUSS1 UN,0.0,7.5,7.5,7.5
HESKETT 115 7100 GLENULLN_UNIT UN,0.0,7.5,7.5,7.5
IVANHOEW 115 0 HEATRECG_UNIT UN,1.0,7.5,7.5,7.5
WISHEK 115 7011 WISHEK_1_UNIT UN,0.0,7.5,7.5,7.5
MANDAN38 115 120 GLENULLN_UNIT UN,0.0,7.5,7.5,7.5
BEAVERD 69 966 BEAVER_1_UNIT UN,0.0,7.5,7.5,7.5
FITCHBUR 138 Q138 OBRIEN_S_SOLAR UN,0.0,7.5,7.5,7.5
FITCHBUR 138 Q138 OBRIEN_N_SOLAR UN,0.0,7.5,7.5,7.5
CLBRTSNG 115 CSL HEATRECG_UNIT UN,1.0,7.5,7.5,7.5
HATFIEL2 69 427 HATFIEL_1_UNIT UN,0.0,7.3,7.3,7.3
HANCCBPC 24 0 HANCOCK_CB_JOU UN,1.0,7.3,7.3,7.3
MCA 110 8 G4 UN,0.0,7.2,7.2,7.2
MCA 110 9 G5 UN,0.0,7.2,7.2,7.2
MCA 110 7 G2 UN,0.0,7.2,7.2,7.2
MCA 110 10 G7 UN,0.0,7.2,7.2,7.2
MCA 110 7 G1 UN,0.0,7.2,7.2,7.2
MCA 110 8 G3 UN,0.0,7.2,7.2,7.2
MCA 110 9 G6 UN,0.0,7.2,7.2,7.2
MCA 110 10 G8 UN,0.0,7.2,7.2,7.2
BIGFALL 2.4 9003 BIGFAL_A_UNIT UN,0.0,7.1,7.1,7.1
NLT_AMRN 69 999 NEW_LONDON UN,0.0,7.0,7.0,7.0
PSE 69 5 G1 UN,0.0,7.0,7.0,7.0
NEWRDS 230 UN UNIT_1_6 UN,0.1,7.0,7.0,7.0
SPRVALL 69 8101 SPRVLMUN_1_UNI UN,0.0,7.0,7.0,7.0
OMPWHSK4 138 BLE1 OMPA_PAWHUSKA UN,0.0,7.0,7.0,7.0
STREATO1 34.5 Q34 LIVG-1 UN,1.0,7.0,7.0,7.0
PROSPEC0 138 Q138 SVC100 UN,0.0,7.0,7.0,7.0
WILBUR1 2.3 2 2 UN,0.0,7.0,7.0,7.0
CONESVIL 138 Q138 CVD UN,1.0,7.0,7.0,7.0
MORA_GRE 69 8007 MORA_5_UNIT UN,0.0,7.0,7.0,7.0
VINTONMU 69 5 VINTON_MUNI8_1 UN,0.0,7.0,7.0,7.0
LAKE_MIL 69 880 LAKEMIL_1_UNIT UN,0.0,7.0,7.0,7.0
ROLLA 115 ABE ABENGOA UN,1.0,7.0,7.0,7.0
CHILLI_C 69 G3 CHILLCTY3 UN,1.0,7.0,7.0,7.0
PIGGOTT 69 6 2 UN,1.0,7.0,7.0,7.0
MLFRDTCB 69 GGGG MILFORD UN,0.0,7.0,7.0,7.0
6TH_KACY 12.5 1G BOWERSOCK UN,1.0,7.0,7.0,7.0
PROSPEC0 138 Q138 SVC200 UN,0.0,7.0,7.0,7.0
CEDARFAL 2.4 979 CEDARF_A_UNIT UN,0.0,7.0,7.0,7.0
ALLEN4WR 138 BF BUZZARD_FLOP UN,0.0,6.6,6.6,6.6
56_NO_AU 34.5 Q34 WESTAVLF UN,0.0,6.6,6.6,6.6
NORTHBR1 138 A138 LGRF UN,0.1,6.6,6.6,6.6
CLAY 115 IC6 KPP_CCPUCIC6 UN,0.0,6.4,6.4,6.4
CLAY 115 IC6 KPP_CCPUCIC8 UN,0.0,6.4,6.4,6.4
PKFLS 34.5 9009 PKFLS_2_UNIT UN,0.0,6.3,6.3,6.3
BGR_WIND 161 2 BGRIDGE_JOU UN,0.0,6.25,6.25,6.25
CAUGU 69 ICN4 KPP_AUGICN4 UN,0.0,6.2,6.2,6.2
PRATT1 34.5 KNG9 KPP_KINGIC9 UN,0.0,6.2,6.2,6.2
LTCHFLD2 69 8017 LITCHF_3 UN,5.0,6.2,6.2,6.2
HEGEWISC 138 Q138 CIDGRF UN,0.0,6.0,6.0,6.0
FENNIMO 69 236 FENNIM_1_UNIT UN,0.0,6.0,6.0,6.0
HABER_MC 69 8005 HABER_4_UNIT UN,0.0,6.0,6.0,6.0
MORA_GRE 69 8008 MORA_6_UNIT UN,0.0,6.0,6.0,6.0
NEWULMCY 69 8015 NEWULM_6_UNIT UN,2.0,6.0,6.0,6.0
S_OTTAWA 161 Z6 OTTA6 UN,1.0,6.0,6.0,6.0
NORL 115 1A ROLL_MDW UN,1.0,6.0,6.0,6.0
ADAMS_G 69 8003 ADAMS__1_UNIT UN,0.0,6.0,6.0,6.0
WOLFWIND 69 8009 WOLFWI_1_UNIT UN,0.0,6.0,6.0,6.0
S_OTTAWA 161 Z7 OTTA7 UN,1.0,6.0,6.0,6.0
WBENDMUN 69 GGGG WESTBEND UN,0.0,6.0,6.0,6.0
COONRPMU 69 GGGG COONRAPIDS UN,0.0,6.0,6.0,6.0
BARKLE1 161 1 1 UN,6.0,6.0,6.0,6.0
NOAURORA 138 Q138 WESTAVLF UN,0.1,6.0,6.0,6.0
PRINCTAP 69 8009 PRINCT_1_UNIT UN,0.0,6.0,6.0,6.0
FLNTRV 115 3 3 UN,1.0,6.0,6.0,6.0
WOODRIDG 138 A138 GVGRF UN,0.0,6.0,6.0,10.0
PRAIR_ST 345 43 UN1_IMEA UN,0.0,6.0,6.0,6.0
REDWD_FL 69 8004 REDWD__2_UNIT UN,0.0,6.0,6.0,6.0
MCAL_IND 138 GAZA GAZA_DDR_GEN UN,0.0,6.0,6.0,6.0
PRYOR_J 138 NUN1 NUEN1_DDR_GEN UN,0.0,6.0,6.0,6.0
ST_CHLES 69 8002 STCH_1_UNIT UN,0.0,6.0,6.0,6.0
ORMAT_HR 69 8003 ORMATHRG_UNIT UN,0.0,6.0,6.0,6.0
HANCOCK2 24 9011 HANCOCK_CF_JOU UN,0.0,5.9,5.9,5.9
CAUGU 69 ICN3 KPP_AUGICN3 UN,0.0,5.9,5.9,5.9
DODGWIND 34.5 9001 DODGWIN_1_UNIT UN,0.0,5.7,5.7,5.7
CJUHGRE 69 8005 CJUHGR_1_UNIT UN,0.0,5.7,5.7,5.7
SUMNERJ 69 GGGG SUMNER UN,0.0,5.5,5.5,5.5
OAKRDG 138 Q138 OBRIEN_W_SOLAR UN,0.0,5.5,5.5,5.5
SBL_AMRN 69 1 SIBLEY UN,0.0,5.4,5.4,5.4
MENOMONE 4 9102 MENOMO_A_UNIT UN,0.0,5.4,5.4,5.4
SBL_AMRN 69 999 SIBLEY UN,0.0,5.4,5.4,5.4
STATEFAR 138 7 STATEFARM UN,0.0,5.3,5.3,5.3
TBCR 69 5010 STATE_CENTER UN,0.0,5.3,5.3,5.3
CHARAMB 34.5 9104 CHARA_TR1_UNIT UN,0.0,5.3,5.3,5.3
FAIRMONT 69 8019 FAIRMO_1_UNIT UN,0.0,5.2,5.2,5.2
CLAY 115 IC3 KPP_CCPUCIC3 UN,0.0,5.1,5.1,5.1
DIXON000 138 Q138 ADAMWF_1 UN,0.0,5.0,5.0,5.0
PRESTSMP 69 3 PRESTS_1_UNIT UN,0.0,5.0,5.0,5.0
DEERRUN 13.2 9002 DRUN_ESR1 UN,-5.0,5.0,5.0,5.0
UILKNSP 12.5 9002 UILKNS_1_UNIT UN,0.0,5.0,5.0,5.0
GRAETNMU 69 GGGG GRAETTINGER UN,0.0,5.0,5.0,5.0
84_BLUF 13.8 LFG1 TBGS_LFG_G1 UN,1.0,5.0,5.0,5.0
S_COFFEY 138 V175 V175_DDR_GEN UN,0.0,5.0,5.0,5.0
POR_PPK 138 Q138 PPKCESR1 UN,-5.0,5.0,5.0,5.0
OZRK_B 10 5GN 5 UN,1.0,5.0,5.0,5.0
OZRK_B 10 8GN 8 UN,1.0,5.0,5.0,5.0
ELROY2 69 267 ELROY_1_UNIT UN,0.0,5.0,5.0,5.0
W_TRIDGE 34.5 9001 W_TRID_1_UNIT UN,0.0,5.0,5.0,5.0
RIVSIDE 13.8 9001 RIVSID_3_UNIT UN,1.0,5.0,5.0,5.0
NLS 69 8002 NEWLIS_1_UNIT UN,0.0,5.0,5.0,5.0
OZRK_B 10 6GN 6 UN,1.0,5.0,5.0,5.0
CWL_AMER 4.16 4 CTG_LF UN,0.1,5.0,5.0,5.0
OMMANGM 69 BLE1 OMPA_MANGUM UN,0.0,5.0,5.0,5.0
N_MINGO 138 JAL MING_DDR_GEN UN,0.0,5.0,5.0,5.0
MALCOMRD 138 V129 V129_DDR_GEN UN,0.0,5.0,8.0,8.0
DEERRUN 13 9001 DRUN_ESS1 UN,-5.0,5.0,5.0,5.0
POR_PPK 138 Q138 PPKCESS1 UN,-5.0,5.0,5.0,5.0
NELIGH 115 NELI NELI_DDR_GEN UN,0.0,5.0,5.0,5.0
OZRK_B 10 7GN 7 UN,1.0,5.0,5.0,5.0
SAPUL 69 V197 V197_DDR_GEN UN,0.0,5.0,5.0,5.0
WELLS2 69 V198 V198_DDR_GEN UN,0.0,5.0,5.0,5.0
GLWIND 69 8005 GLWND_1_UNIT UN,1.0,5.0,5.0,5.0
ZION0002 138 A138 ZPSLF UN,0.0,5.0,5.4,5.4
4ST4 138 V156 V156_DDR_GEN UN,0.0,5.0,5.0,5.0
WINNCO 161 919Z EQ_UN_919 UN,-4.7,4.7,4.7,4.7
ALDEN 69 800Z EQ_UN_8001 UN,-4.7,4.7,4.7,4.7
ADAMS_I 69 800Z EQ_UN_8008 UN,-4.7,4.7,4.7,4.7
WASHBMEC 69 8002 LPC UN,4.7,4.7,4.7,4.7
ELENDLE 69 801Z EQ_UN_8010 UN,-4.7,4.7,4.7,4.7
GLENWTH 69 800Z EQ_UN_8000 UN,-4.7,4.7,4.7,4.7
SOUTH_SH 69 872Z EQ_UN_872 UN,-4.7,4.7,4.7,4.7
HAYWARD 69 800Z EQ_UN_8009 UN,-4.7,4.7,4.7,4.7
GRJ_AMRN 161 999 GRJ_AND_OGDEN UN,0.0,4.7,4.7,4.7
BRCETALT 69 800Z EQ_UN_8001 UN,-4.7,4.7,4.7,4.7
CRTP 69 800Z EQ_UN_8001 UN,-4.7,4.7,4.7,4.7
HANLNTN 69 800Z EQ_UN_8004 UN,-4.7,4.7,4.7,4.7
VALHALA 69 801Z EQ_UN_8012 UN,-4.7,4.7,4.7,4.7
LINCLN_A 69 881Z EQ_UN_881 UN,-4.7,4.7,4.7,4.7
BUFFCEN 69 169Z EQ_UN_169 UN,-4.7,4.7,4.7,4.7
MURPHYCR 161 500Z EQ_UN_5000 UN,-4.7,4.7,4.7,4.7
NTH_AUST 161 501Z EQ_UN_5010 UN,-4.7,4.7,4.7,4.7
RED_LAKE 41.6 9001 REDLAKEGEN UN,0.0,4.6,4.6,4.6
GRANDRDG 138 Q138 GRIDGEBS UN,1.0,4.5,4.5,4.5
941_GRND 34.5 A34 GRIDGEBS UN,0.0,4.5,4.5,4.5
BATTLAXE 115 V180 V180_DDR_GEN UN,0.0,4.5,4.5,4.5
WARRENM 138 D86 STFH_DDR_GEN UN,0.0,4.5,4.5,4.5
ASHLAN2 138 ST STUART UN,0.0,4.4,4.4,4.4
DILRD 138 D39 DLRD_DDR_GEN UN,0.0,4.3,4.3,4.3
AYRSHRCB 69 NMG AYRSHR_NM_UNIT UN,0.0,4.2,4.2,4.2
GRTPLNS4 138 D38 GPLNS2_DDR_GEN UN,0.0,4.1,4.1,4.1
ALTAMUN 4.16 G1 NMCA_ALTAMUN UN,0.0,4.0,4.0,4.0
OMLVRNE 69 BLE1 OMPA_LAVERNE UN,0.0,4.0,4.0,4.0
GOOSELK0 138 A138 MORRIS UN,1.0,4.0,4.0,4.0
BRSTO1 138 V143 V143_DDR_GEN UN,0.0,4.0,4.0,4.0
HANCCBPC 24 NM HANCOCK_NM_JOU UN,0.0,4.0,4.0,4.0
DIXON000 138 Q138 DIXONLEE UN,1.0,4.0,4.0,4.0
LIBERTYV 138 Q138 COUNTYLF UN,0.1,4.0,4.0,4.0
IDEAL2 69 V118 V118_DDR_GEN UN,0.0,4.0,4.0,4.0
HUTGRE 69 8035 HUTGRE_3_UNIT UN,0.0,4.0,4.0,4.0
PRINCTAP 69 8010 PRINCT_2_UNIT UN,0.0,4.0,4.0,4.0
TIMBERLN 69 7 WETERH_1_UNIT UN,0.0,4.0,4.0,4.0
72_GOOSE 34.5 Q34 MORRIS UN,0.0,4.0,4.0,4.0
POCAHMU 69 G1 POCAHONTAS UN,0.0,4.0,4.0,4.0
LONSTR_O 69 V164 V164_DDR_GEN UN,0.0,4.0,4.0,4.0
HUTGRE 69 8036 HUTGRE_4_UNIT UN,0.0,4.0,4.0,4.0
ALBA 69 D51 ALBA_DDR_GEN UN,0.0,4.0,4.0,4.0
CO_HY_20 138 5 UN UN,0.0,4.0,4.0,4.0
